Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating),Electricity Pricing [$/kWh],6h Prediction Electricity Pricing [$/kWh],12h Prediction Electricity Pricing [$/kWh],24h Prediction Electricity Pricing [$/kWh],Outdoor Drybulb Temperature (C),Outdoor Relative Humidity (%),Diffuse Solar Radiation (W/m2),Direct Solar Radiation (W/m2),6h Outdoor Drybulb Temperature (C),12h Outdoor Drybulb Temperature (C),24h Outdoor Drybulb Temperature (C),6h Outdoor Relative Humidity (%),12h Outdoor Relative Humidity (%),24h Outdoor Relative Humidity (%),6h Diffuse Solar Radiation (W/m2),12h Diffuse Solar Radiation (W/m2),24h Diffuse Solar Radiation (W/m2),6h Direct Solar Radiation (W/m2),12h Direct Solar Radiation (W/m2),24h Direct Solar Radiation (W/m2),kg_CO2/kWh
0.0,0.5652173913043478,0.75,0.0,-0.0071559318411448,-24.01619650805745,0.1450976140726193,1.261075781883824,0.0,1.210171969702726,0.0,0.1174763561570838,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.399315459212778,-0.2962352941176471,0.0112676965793339,0.4287469287469288,-0.4205097772159494,-0.1906330117897854,0.4035868635719579,0.3590299463877918,0.9259875676951204,-0.4286479720768834,-0.4041600749686056,-0.0643314699933894,0.2566814470558118,-0.209155915255814,0.1499829716332268,0.074125044067893,-0.3081008634101563
0.0,0.6521739130434783,0.75,0.0,-0.0762480978611186,8.59391320592425,0.2203259837526129,1.0911031934709332,0.0,0.7136061352231351,0.0,-0.0799084331513134,0.0,-0.0784313725490165,0.0,0.0,0.0,1.0,1.0,0.1768397033656589,-0.0639999999999999,-0.3447786010621982,-0.1238855738855739,-0.3709361250968783,-0.3190518176630756,0.2575692870592759,0.31606148953785,0.4978933336886733,0.4268462714372539,-0.4041600749686056,0.1750895398835987,-0.3071137888692118,-0.209155915255814,0.3516275707503299,-0.1596714696847355,-0.3783164148067759
0.0,0.7391304347826086,0.75,0.0,-0.2574657913670822,18.17717595182561,0.4227061655657204,1.1843310742147104,0.0,0.6360415478113108,0.0,-0.0848889500432468,0.0,-0.2614379084967335,0.0,0.0,0.0,1.0,1.0,0.0262407301768397,0.1183529411764705,-0.4177442006876846,-0.1953667953667953,-0.3852236460668041,-0.254824699402621,-0.1108604676862765,0.4886043398337995,0.4740260627018401,0.6744636345376954,-0.4041600749686056,0.5194143847566702,-0.3607583473366008,-0.209155915255814,0.3286844445627559,-0.2013186635595119,-0.3251912237851517
0.0,0.8260869565217391,0.75,0.0,-0.1855688826659957,-5.107414350145305,0.3646964806262684,0.8044459115689868,0.931210159749762,0.2666981649156865,0.0,-0.0848889500432468,0.0,-0.1830065359477069,0.0,0.0,0.0,1.0,1.0,-0.0912721049629207,0.252235294117647,-0.4177442006876846,-0.1953667953667953,-0.4092829250058251,-0.0835683963694362,-0.0046584168096752,0.4972133217444727,0.2919685199020096,0.5875976365908155,-0.4041600749686056,0.9708986949438064,-0.3607583473366008,-0.209155915255814,0.4061514636755974,-0.2013186635595119,-0.3295871946520859
0.0,0.9130434782608696,0.75,0.0,-0.0146239655516159,-48.84674292709148,0.2030601570572963,0.4460627431360557,6.684834681804829,0.3405917324389907,0.0,-0.0848889500432468,0.0,1.6718652606119949e-15,0.0,0.0,0.0,1.0,0.0,-0.197375926982316,0.3639999999999999,-0.4177442006876846,-0.1953667953667953,-0.3680191983459095,0.2416026661459166,-0.441763741586876,0.3132808613117229,-0.0234224329444178,-0.0810053892830925,-0.4041600749686056,1.222999322917696,-0.3607583473366008,-0.209155915255814,0.8154568861413569,-0.2013186635595119,-0.4471570426710838
0.0,1.0,0.75,0.0,-0.0002988649943893,-1.21706045194563,0.228475558980466,-0.1730829869084948,0.0,-0.3102102159648252,0.0,-0.0848889500432468,0.0,3.3437305212239898e-15,0.0,0.0,0.0,1.0,0.0,-0.2818026240730175,0.456705882352941,-0.4177442006876846,-0.1953667953667953,-0.3418782249799428,0.2954986252890509,-0.1029815403970901,0.6574040051681214,-0.2710698518337617,0.4352588406959545,-0.4041600749686056,3.178557466932316,-0.3607583473366008,-0.209155915255814,0.2810292101697668,-0.2013186635595119,-0.5333608879926564
0.0,-1.0,-0.75,0.0,-0.5057556706614117,154.53193701377478,0.7841049896286794,-0.2775549465708508,0.0,0.0383731373981935,0.0,-0.0848889500432468,0.0,-0.5490196078431293,0.0,0.0,0.0,1.0,0.0,-0.3274386765544781,0.512470588235294,-0.4177442006876846,-0.1953667953667953,-0.3301461947598893,0.6685767073898342,-0.2777330542522136,0.7407829057992921,-0.1194051003880968,0.3509573422326047,-0.1347039754165912,1.9779109917399476,-0.3607583473366008,0.1155220939767881,0.5154206422148219,-0.2013186635595119,-0.4438803027470585
0.0,-0.9130434782608696,-0.75,0.0,-0.9386894203955012,114.18795914274844,1.2373375103784197,-0.3011625797302943,0.0,0.5935705328892269,0.0,-0.0848889500432468,0.0,-0.9673202614379026,0.0,0.0,1.0,1.0,0.0,-0.3445521962350256,0.5331764705882351,-0.4177442006876846,-0.1953667953667953,-0.3206031800801873,0.6748290479834207,-0.4723701249858161,0.1721397017607648,-0.2794595597655488,0.0377660655257711,0.0641447930744324,1.586486423127106,-0.3607583473366008,0.4308011100565388,0.5521975958887166,-0.2013186635595119,-0.8748904917127552
0.0,-0.8260869565217391,-0.75,0.0,-0.5318222373785952,-19.58220824392845,0.7832098173925439,-0.3086573246088945,0.0,-0.2090718587383362,0.0,-0.0848889500432468,0.0,-0.5228758169934621,0.0,0.0,1.0,1.0,0.0,-0.3571021106674271,0.556705882352941,-0.4177442006876846,-0.1953667953667953,-0.085393914727282,0.6063748370977567,-0.3616365644583952,-0.0070624835199955,-0.7820255911265843,0.336449738271471,0.3129385896408834,2.574446172552047,-0.3607583473366008,0.5151891949476389,0.3090998615939697,-0.2013186635595119,-1.1608277131614
0.0,-0.7391304347826086,-0.75,0.0,-0.6033301743126938,4.995678511979768,0.911641391055771,-0.3164781904724436,0.0,-0.3714656550282794,0.0,-0.0848889500432468,0.0,-0.6013071895424786,0.0,0.0,1.0,135.1818181818194,0.0,-0.3628066172276097,0.5712941176470587,-0.4177442006876846,-0.1953667953667953,0.0026591853792615,0.5497492858616586,-0.3800024767863652,-0.1361448353373341,-0.8095870125614527,1.0201361566734206,0.9348234542579392,1.7897226186296893,-0.3607583473366008,0.5048315427321624,0.4650269411072213,-0.2013186635595119,-0.998050354739306
0.0,-0.6521739130434783,-0.75,0.0,-1.0137904189647973,126.81923623164003,1.3776122035476532,-0.3249512983058898,0.0,0.0211510116081271,0.0,-0.0848889500432468,0.0,-1.0457516339869226,0.0,0.0,1.0,135.1818181818194,0.0,-0.3730747290359383,0.5875294117647057,-0.4177442006876846,-0.1953667953667953,0.20036151539583,0.4286618119266597,-0.5267086783032832,-0.2280240993211458,-0.228915595306428,0.5024718035448456,1.55554746030337,1.8633914372804303,-0.3607583473366008,0.5993897402385998,0.2070062782370403,-0.2013186635595119,-0.7326326865891257
0.0,-0.5652173913043478,-0.75,0.0,-1.0508936324479912,3.454358620319084,1.416256819489048,-0.3348106006703592,12.785620093292874,0.3847125166334081,0.0,-0.0848889500432468,0.0,-1.0457516339869275,0.0,0.0,1.0,135.1818181818194,0.0,-0.3844837421563035,0.5992941176470586,-0.4177442006876846,-0.1953667953667953,0.3217089422857099,0.476812223218394,-0.6865207216456873,-0.406061863660656,-0.297102704979006,0.5149564425383677,2.423900082764506,0.4942661870745868,-0.3607583473366008,0.3256477330222447,0.3094931898244596,-0.2013186635595119,-0.1767019604053414
0.0,-0.4782608695652174,-0.75,0.0,-1.0519290523414078,0.0116797675571359,1.3703453520568174,-0.1339620296007856,4.271017387769604,0.3580894275930044,0.0,-0.041373093292705,-2.0,-1.0457516339869226,0.0,0.0,1.0,1.0,0.0,-0.3274386765544781,0.544941176470588,-0.1351800732884562,0.1139347139347139,0.6496698704794936,0.4300207465719554,-0.5391525023310295,-0.4867552398464361,-0.5823424778974212,-0.0755333816355966,2.0935944024380384,0.1576680571902882,-0.025761474645317,0.3749221409223308,0.0793352954515834,0.3402170181433481,0.2265660016401512
0.0,-0.391304347826087,-0.75,0.0,-1.0262082217385835,-1.9139855061790372,1.3479554406285603,5.576052204147442,0.0,0.0797471309678747,0.0,0.105967973259225,-2.0,-1.019607843137252,0.0,1.0,1.0,1.0,1.0,-0.2190530519110098,0.4315294117647059,0.0661533246162042,0.3790452790452791,0.5864178746611339,-0.016054153455485,-0.4408997886964284,-0.5957772715643144,-0.1365731898741851,0.9408271089561188,1.5990399616786617,-0.331186771215368,0.1934678468759594,0.4397209356529242,-0.1388280315594285,0.7123418562450895,0.6408264204553042
0.0,-0.3043478260869565,-0.75,0.0,-0.7907385368738209,-6.004481541026659,1.075862191292425,-0.006086810532446,0.0,-0.2195544615972762,0.0,0.3920095670694505,-2.0,-0.784313725490194,0.0,1.0,1.0,1.0,1.0,-0.0730176839703366,0.2301176470588235,0.3000306713803735,0.4851877851877852,0.5413990811669795,-0.1937418070319061,-0.0684136551782706,-0.4222926153356867,0.1107361332846093,0.0687038456935432,2.56390848887473,-0.404758813624224,0.4387136630228642,0.3128836051749072,-0.1840802128950648,1.0968872411994162,0.6037373935635817
0.0,-0.217391304347826,-0.75,0.0,-0.0376787137185752,-125.5017255814937,0.2814436090096549,-0.0251739994851892,0.0,-0.8746250195635155,0.0,0.8041431837398482,-2.0,0.0,0.0,1.0,135.1818181818194,1.0,1.0,0.0810039931545922,0.0183529411764706,0.9990152872616914,0.5751491751491753,0.5732650759123594,0.008090064457211,0.2658854879322585,-0.3239715112567669,0.5453901343193024,-0.5768582061297891,2.320829038993962,-0.404758813624224,0.6248212829010023,0.3710538554649645,-0.1840802128950648,1.19808559285666,0.4495392716350206
0.0,-0.1304347826086956,-0.75,0.0,-1.6820188833619113e-06,-0.2289535480124617,0.2846613001462167,5.827782844960098,0.0,-0.5845790658572892,0.0,1.0009764117808828,-2.0,8.359326303059974e-15,0.0,1.0,135.1818181818194,0.0,1.0,0.2601254991443241,-0.1771764705882353,1.20293153825044,0.5911547911547913,0.4777411250272462,-0.1508197315708631,0.5316849414782563,-0.6232866168758551,0.9259875676951204,-0.0013517511412227,1.5555402276932615,-0.404758813624224,2.1046261889265097,0.3105171521897701,-0.1840802128950648,0.9910557244516932,0.4669185296622131
0.0,-0.0434782608695652,-0.75,0.0,6.60875371796304e-05,-0.0036258147608364,0.2815758752569919,-0.0331476383038291,0.0,-0.3676363457365886,0.0,1.1087147922165903,-2.0,0.0,0.0,1.0,135.1818181818194,0.0,1.0,0.4152880775812888,-0.3315294117647059,2.3448754580528512,0.2913829413829414,0.3399780259815868,-0.4742656901225947,0.8346700553489038,-0.1397909802854892,0.7849216890300548,-0.5099115706823318,0.827388402187017,-0.404758813624224,1.1859349927586926,0.3446839629463408,-0.1840802128950648,1.1404692423302545,0.5444340308993779
0.0,0.0434782608695652,-0.75,0.0,6.719942305296403e-05,7.110664810669522e-05,0.2586146108235515,-0.0116913681904493,0.0,-0.0542580158289447,0.0,1.2265026693353007,-2.0,1.6718652606119949e-15,0.0,1.0,1.0,0.0,1.0,0.5579007415858525,-0.4491764705882353,2.229551067848322,0.4162162162162163,0.1741307138933543,-0.3005082160944763,0.5109308245016122,-0.1030563955109699,0.9194388311865528,-0.7083568037178103,0.2302439610067636,-0.404758813624224,2.961463792022138,0.099008154329548,-0.1840802128950648,0.3782472383681403,0.5852951577434812
0.0,0.1304347826086956,-0.75,0.0,6.991828484059659e-05,0.0091110797499736,0.2258210122925212,-0.0102980898511514,0.0,0.3208396241778815,0.0,1.1206615314278905,-1.0,1.6718652606119949e-15,0.0,1.0,1.0,0.0,1.0,0.6252139189960069,-0.5051764705882352,1.947051511776196,0.3796068796068796,0.0011436147724117,-0.2214085520559598,0.8115380622682695,0.0441098231189184,0.4144006347519934,-0.6005646578026835,-0.3380746493965523,-0.404758813624224,1.3217578428232573,-0.162737406228085,-0.1840802128950648,1.3810817506834303,0.6092496301815612
0.0,0.217391304347826,-0.75,0.0,0.0001262137451734,0.1962884674222152,0.1757759130579641,5.84438237241918,0.0,0.7388773939305251,0.0,1.079629766293655,-1.0,1.6718652606119949e-15,0.0,1.0,1.0,0.0,1.0,0.630918425556189,-0.5228235294117646,2.0838781539057583,0.332063882063882,-0.0448205034794281,-0.2503519199845594,1.0352404266438446,-0.0585433908385767,0.7194695619147597,-0.4223683155913103,-0.4041600749686056,-0.404758813624224,0.4447763421831764,-0.209155915255814,-0.1840802128950648,1.1689906645677648,0.6511768379896398
0.0,0.3043478260869565,-0.75,0.0,7.058994077721146e-05,0.0113442758651152,0.1309985443789272,0.0,0.0,0.8698338379131088,0.0,0.9223110714748164,-2.0,3.3437305212239898e-15,0.0,135.1818181818194,1.0,0.0,135.1818181818194,0.5864232743867651,-0.5007058823529411,1.7798763459085991,0.3101263601263601,-0.0819154855803427,-0.4590017495834713,1.0323275465649413,0.6066173204437957,0.9259875676951204,-0.7153488897042496,-0.4041600749686056,-0.404758813624224,0.810123148438402,-0.209155915255814,-0.1840802128950648,1.1615632168233558,0.6494104976199616
0.0,0.391304347826087,-0.75,0.0,9.509841158986296e-05,0.0928327567378882,0.0515692287696213,0.0585863967098689,1.8548430916488143,0.902678931045052,0.0,0.7010590007223627,-2.0,3.3437305212239898e-15,0.0,135.1818181818194,0.0,0.0,135.1818181818194,0.5065601825442101,-0.444705882352941,1.4046523641177135,0.2538610038610039,-0.2543558688191967,-0.4973830919554236,0.8207126608317713,0.5004101692698167,0.3327826800497513,-0.6607969736054923,-0.4041600749686056,-0.404758813624224,0.8503047510784663,-0.209155915255814,-0.1840802128950648,0.8948499182551446,0.6562336031617825
0.0,0.4782608695652174,-0.75,0.0,0.4678218928575125,-18.76968577583152,-0.3897296003977121,0.1641949209842106,0.0,0.1859180068829111,0.0,0.4159420468165568,-2.0,0.4705882352941161,0.0,135.1818181818194,0.0,0.0,135.1818181818194,0.41186537364518,-0.3639999999999999,0.6613072465171842,0.2918918918918919,-0.2277310299912738,-0.6564856835421327,0.517256687622425,0.2891133544610799,0.9259875676951204,-0.7462124706470427,-0.4041600749686056,-0.404758813624224,0.2812792032082015,-0.209155915255814,-0.1840802128950648,0.9648310750348684,0.6327313449564772
0.0,0.5652173913043478,-0.75,0.0,0.9146630080230234,-19.630091872171487,-0.7805099432618456,0.3953568130555341,0.0,-0.629923880894785,0.0,0.0796286650804733,-2.0,0.9150326797385616,0.0,1.0,0.0,0.0,1.0,0.2818026240730175,-0.2345882352941175,0.1019904111579253,0.0516672516672516,-0.301757877334313,-0.5210789395559751,0.6937784359020848,0.5981487072172522,0.9259875676951204,-0.7212105514184695,-0.4041600749686056,0.0221648535776352,-0.0653684800021709,-0.209155915255814,0.1861731169649456,0.1563442116685279,0.597574098849343
0.0,0.6521739130434783,-0.75,0.0,0.0583262526817946,193.70623023144188,0.0759022522208664,0.6527600468891437,7.743958045954691,0.5413860825441504,0.0,-0.0792369371631308,-1.0,3.3437305212239898e-15,0.0,1.0,0.0,1.0,1.0,0.0844266970907014,-0.024235294117647,-0.3418728913425992,-0.1509652509652509,-0.4035749649038653,-0.3979459923125121,0.4330787150907149,0.8882952192705345,0.9259875676951204,-0.2545214257554972,-0.4041600749686056,0.1997708942796112,-0.3014935213904329,-0.209155915255814,0.5385386970090476,-0.1596185885624615,0.5422819692171643
0.0,0.7391304347826086,-0.75,0.0,0.000384275488791,1.0543207624354012,0.1261455751946578,1.1843310742147104,0.0,0.4554480174140282,0.0,-0.0848889500432468,0.0,3.3437305212239898e-15,0.0,1.0,0.0,1.0,1.0,-0.0559041642897891,0.1581176470588234,-0.4177442006876846,-0.1953667953667953,-0.3945324331039042,0.0758212989449468,0.2161254007271918,0.8882952192705345,0.2380008109631847,-0.4835711476809741,-0.4041600749686056,0.2323523905656373,-0.3607583473366008,-0.209155915255814,0.7475937915654401,-0.2013186635595119,0.5161170442215589
0.0,0.8260869565217391,-0.75,0.0,8.677345616178204e-05,0.0651530219957019,0.1301204117008928,0.8044459115689868,4.275988569253141,0.4757187644938782,0.0,-0.0848889500432468,0.0,1.6718652606119949e-15,0.0,1.0,0.0,1.0,1.0,-0.1483171705647462,0.2992941176470587,-0.4177442006876846,-0.1953667953667953,-0.3316022042134873,0.2088302191253052,-0.0313078532627165,0.3380041938779651,0.2604093507700342,-0.0077901802568208,-0.4041600749686056,0.6295522247410491,-0.3607583473366008,-0.209155915255814,1.158170142622068,-0.2013186635595119,0.5372491245336575
0.0,0.9130434782608696,-0.75,0.0,6.760187681775835e-05,0.0014092295542405,0.1510683294582863,0.0947742747338156,4.638151015748757,-0.0288942166133052,0.0,-0.0848889500432468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2281802624073017,0.4272941176470586,-0.4177442006876846,-0.1953667953667953,-0.3774888393045283,0.2898381812797682,0.0018164428157752,0.6832021546912185,-0.3155428617586321,0.1021704436646479,-0.4041600749686056,1.4568301832576336,-0.3607583473366008,-0.209155915255814,0.7190601331925306,-0.2013186635595119,0.4151691508362141
0.0,1.0,-0.75,0.0,6.932884089617552e-05,0.0071512311752623,0.1735794582456911,-0.2819335171687624,0.0,-0.3511949405231818,0.0,-0.0848889500432468,0.0,1.6718652606119949e-15,0.0,0.0,0.0,1.0,0.0,-0.2943525385054195,0.5374117647058824,-0.4177442006876846,-0.1953667953667953,-0.3985302819987226,0.6939441399186214,-0.2532071506399816,0.4785813725701096,-0.3449040545542768,0.924582956001479,-0.4041600749686056,0.696453129621834,-0.3607583473366008,-0.209155915255814,0.9368754391225164,-0.2013186635595119,0.2309003872032585
0.0,-1.0,-0.5,0.0,-0.4823725431086491,144.83361747135288,0.6833941323650289,-0.2926894718968483,0.0,0.0338395564095029,0.0,-0.0848889500432468,0.0,-0.5228758169934621,0.0,0.0,0.0,1.0,0.0,-0.3388476896748429,0.6155294117647057,-0.4177442006876846,-0.1953667953667953,-0.331468524016728,0.7513442636931307,-0.1589430077021304,0.4927932859478039,-0.8282543420893942,0.6202925657916983,-0.0761223482293678,2.5898444594722854,-0.3607583473366008,0.2240126279994582,0.3486419478592037,-0.2013186635595119,-0.3824606437097425
0.0,-0.9130434782608696,-0.5,0.0,-1.0258199722676855,86.82204376200089,1.229098551161952,-0.3011625797302943,0.0,0.7124499107652245,0.0,-0.0848889500432468,0.0,-1.0457516339869275,0.0,0.0,1.0,1.0,0.0,-0.374215630347975,0.6654117647058823,-0.4177442006876846,-0.1953667953667953,-0.239926163187075,0.8374548813363585,-0.3928952633156928,0.8882952192705345,-0.7057804046998808,0.7190424475751143,0.4176262974451738,1.1510396161235252,-0.3607583473366008,0.7543938154408384,1.1460459492938757,-0.2013186635595119,-0.6773672436755167
0.0,-0.8260869565217391,-0.5,0.0,-1.0512175975313782,2.377203594906061,1.1920136617095858,-0.3086573246088945,0.0,0.4477691601357474,0.0,-0.0848889500432468,0.0,-1.0457516339869275,0.0,0.0,1.0,1.0,0.0,-0.4027381631488877,0.6978823529411763,-0.4177442006876846,-0.1953667953667953,-0.1111647256088448,0.6840720605899863,-0.5653076960017305,0.3499052363742345,-0.5962004109319365,0.1520835126481618,0.3523685774376411,1.0429849293361273,-0.3607583473366008,0.8304331163129665,0.8848696995736532,-0.2013186635595119,-0.9681589526216716
0.0,-0.7391304347826086,-0.5,0.0,-1.0518358054210033,0.3217174662739973,1.168404222149868,2.0301053411874164,0.0,0.1465223344622268,0.0,-0.0848889500432468,0.0,-1.0457516339869226,0.0,0.0,1.0,135.1818181818194,0.0,-0.4255561893896178,0.7199999999999998,-0.4177442006876846,-0.1953667953667953,0.259722216492801,0.8877131414004956,-0.5290533484836502,-0.1628491544085471,-0.5945901228080878,1.0201361566734206,0.3258466941536866,0.4521288221151952,-0.3607583473366008,1.1055611372813847,0.8498737186312648,-0.2013186635595119,-1.0083625321049594
0.0,-0.6521739130434783,-0.5,0.0,-1.0518408966697548,0.3047895179875353,1.0750044149319409,-0.3249512983058898,4.291402894145555,0.2583141411075377,0.0,-0.0848889500432468,0.0,-1.0457516339869226,0.0,0.0,1.0,135.1818181818194,0.0,-0.4495151169423846,0.7374117647058823,-0.4177442006876846,-0.1953667953667953,0.3977252053298068,0.6976743333063506,-0.6713373894029443,-0.1361407740193339,-0.7865820149883869,1.0201361566734206,1.5893556424806847,0.3701698620414879,-0.3607583473366008,0.7233319464343894,1.047076758718496,-0.2013186635595119,-0.9769926945311728
0.0,-0.5652173913043478,-0.5,0.0,-1.051923118351945,0.0314097535906129,1.1255649184709866,-0.3456482659896749,2.548501242432466,0.0847190237536873,0.0,-0.0848889500432468,0.0,-1.0457516339869226,0.0,0.0,1.0,135.1818181818194,0.0,-0.4632059326868224,0.7418823529411763,-0.4177442006876846,-0.1953667953667953,0.55491889143209,0.8072609915945492,-0.4960562073797457,-0.6440993026589923,-0.6346347223899307,1.0201361566734206,0.6915286756768532,0.4642260622554677,-0.3607583473366008,0.874957423273591,0.7818266102500562,-0.2013186635595119,-0.7775321564008292
0.0,-0.4782608695652174,-0.5,0.0,-1.051930740172221,0.0060678805490095,1.11432086474744,3.303508170075274,0.6068781572346271,-0.0995989759207909,0.0,-0.0265877849824817,-1.0,-1.0457516339869226,0.0,0.0,1.0,1.0,0.0,-0.3764974329720479,0.656705882352941,-0.0468464978126462,0.2027904527904528,0.7718854015385525,0.5946494729344813,-0.4169837003317314,-0.669406850888612,-0.4237759519349991,0.4692474476247912,2.411918559940608,-0.0569393789929439,0.1641795865233322,0.5802236685423933,0.19358144209784,0.7314219752226094,-0.5623958559097714
0.0,-0.391304347826087,-0.5,0.0,-1.0519326477394728,-0.000274610519488,1.1049532116381051,0.2612084686782452,2.5298464460414443,-0.0793374513590344,0.0,0.1912732047066918,-1.0,-1.0457516339869275,0.0,1.0,1.0,1.0,1.0,-0.2532800912721048,0.4992941176470587,0.2425621902594153,0.6677430677430678,0.7558385270525351,0.1487448238855881,-0.0043403048759638,-0.5822804811569415,-0.3613164287074033,-0.2426456830066868,0.9357592662876582,-0.3339009344444014,0.1281697563775249,0.7628350580044051,-0.1207864926222145,0.5554918998665613,-0.3603418259502653
0.0,-0.3043478260869565,-0.5,0.0,-0.7899491052524849,-3.379691766606092,0.8086190127328592,-0.006086810532446,0.0,-0.255521531450916,0.0,0.6183358690166749,-2.0,-0.7843137254901957,0.0,1.0,1.0,1.0,1.0,-0.0536223616657157,0.1491764705882353,0.3113952249503608,1.0096525096525095,0.6945331234419952,0.0562318203690442,0.1861169667738543,-0.6899912391410307,-0.0083373216740576,0.3485282333542258,1.1489773994439871,-0.404758813624224,0.0926724571934993,0.8163662765568019,-0.1840802128950648,1.6448876429796355,-0.2005749212753563
0.0,-0.217391304347826,-0.5,0.0,-0.0337993673171331,-112.60324458490231,0.0168402387670017,-0.0251739994851892,0.924211460803786,-0.8236180514527635,0.0,0.9502869518816754,-2.0,3.3437305212239898e-15,0.0,1.0,135.1818181818194,1.0,1.0,0.162007986309184,-0.1654117647058823,0.4215539089867144,1.046103896103896,0.8020457917042049,0.1456149630658418,0.4536972017468783,-0.6235564258257309,0.1804239655051528,-0.5182682728396855,0.6827189214463333,-0.404758813624224,0.2686955896940664,1.1761115028992586,-0.1840802128950648,0.939919223148202,-0.528426298852335
0.0,-0.1304347826086956,-0.5,0.0,1.410960433538137e-05,-0.1764478083680994,-0.0105835175569052,-0.0386759841895507,1.8484223066720664,-0.5449174592828355,0.0,1.2407266251521454,-2.0,-3.3437305212239898e-15,0.0,1.0,135.1818181818194,0.0,1.0,0.3947518539646321,-0.3830588235294117,1.5329555910697856,0.8000702000702002,0.6743960473311058,-0.1711807841667224,0.6233291389034307,-0.7775212828864441,-0.3032446866748163,-0.5323685626054132,0.4063057485532109,-0.404758813624224,0.1724402889917059,0.946247766094808,-0.1840802128950648,2.08564006919064,-0.3317211682269133
0.0,-0.0434782608695652,-0.5,0.0,6.604887731775745e-05,-0.0037543553555908,-0.0225475221626379,-0.0331476383038291,0.9242113439777816,-0.2886678426935175,0.0,1.3652808687063425,-2.0,0.0,0.0,1.0,135.1818181818194,0.0,1.0,0.5795778665145467,-0.5169411764705881,0.7330459909277286,1.0547209547209548,0.5513996027864942,-0.3197249051053389,0.9811847631789355,-0.6164634182276248,0.7597687960186048,-0.3586359705541658,0.2357021378902134,-0.404758813624224,0.2453715940687305,0.7369258747021951,-0.1840802128950648,1.2857690385330425,0.0100896379127736
0.0,0.0434782608695652,-0.5,0.0,6.701134054600597e-05,-0.000554250911482,-0.0538935612773831,-0.0116913681904493,0.0,0.0819783932640963,0.0,1.3586988162545297,-2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.7142042213348546,-0.603764705882353,2.59515392190098,0.4797823797823798,0.404135760078574,-0.3380713045840622,0.9057697551967856,-0.3886405889914127,-0.0134414013851287,-0.6123273465329886,-0.029046864123648,-0.404758813624224,0.3730583100162077,0.3669274439555627,-0.1840802128950648,2.181634471385963,0.0721907617884766
0.0,0.1304347826086956,-0.5,0.0,6.927009539411635e-05,0.0069559076172361,-0.0915460635784807,-0.0102980898511514,0.9241891564724168,0.44387375690036,0.0,1.3385787467776813,-2.0,1.6718652606119949e-15,0.0,1.0,1.0,0.0,1.0,0.7815173987450083,-0.6508235294117647,0.8228001355997869,0.925763425763426,0.1526849495691558,-0.4706577104446097,0.9533288726024164,-0.2911368756521392,0.7865202202785092,-0.6410396061793758,-0.3328956582004375,-0.404758813624224,0.2794614492074984,-0.1567389149658674,-0.1840802128950648,1.3166472779924676,0.2186164970821725
0.0,0.217391304347826,-0.5,0.0,6.984970612037051e-05,0.008883061618033,-0.1327093366349017,-0.0220764567304695,0.0,0.7496830310867617,0.0,1.3099717872515904,-2.0,1.6718652606119949e-15,0.0,1.0,1.0,0.0,1.0,0.8043354249857387,-0.6757647058823528,0.8256412739922837,0.961828711828712,0.067361574731176,-0.4543595878708428,1.3513036076227585,-0.3127494739117869,0.5317268036277119,-0.8798072077927226,-0.4041600749686056,-0.404758813624224,0.0668569291442791,-0.209155915255814,-0.1840802128950648,1.088552384437525,0.2789039259309989
0.0,0.3043478260869565,-0.5,0.0,-0.1395235446372063,60.54409592858877,-0.0454278486435156,0.0,0.0,1.2175969694759146,0.0,1.157381128141089,-2.0,-0.1568627450980348,0.0,135.1818181818194,1.0,0.0,135.1818181818194,0.7860810039931542,-0.6799999999999998,0.6687975204610394,0.974201474201474,-0.0682298969444498,-0.3715557040745352,1.3394745104180332,0.0715219692912593,0.2404193951848262,-0.6238306391022806,-0.4041600749686056,-0.404758813624224,0.17165061125654,-0.209155915255814,-0.1840802128950648,1.4028184081493331,0.2818283493677662
0.0,0.391304347826087,-0.5,0.0,-0.2590518466610216,12.9036834735828,0.0022338749877023,0.380209406787134,0.0,1.643558431394321,0.0,0.9114123885154464,-1.0,-0.2614379084967285,0.0,135.1818181818194,0.0,0.0,135.1818181818194,0.7301768397033659,-0.6654117647058823,0.4863189500702213,0.9488592488592492,-0.1782653196233846,-0.4471105386843451,1.2282646497399026,0.3514076131377832,0.5250038066636656,-0.9101512430561826,-0.4041600749686056,-0.404758813624224,0.2533379364266467,-0.209155915255814,-0.1840802128950648,1.6633382581902378,0.2778985813485473
